学生姓名,课程类型,教师,课程序号,上课日期,中文星期,西班牙语星期,英语星期,西班牙时间,学生当地时间,时差,课时计算,当日学习内容,页数,教师反馈
Ethan_130,小组课,Sandra,L000537,2025-08-24,周日,domingo,Sunday,15:00,21:00,+6h,1.67,听力,5,完成本节内容
Chloe231,小组课,Sandra,L000537,2025/08/24,周日,domingo,Sunday,15:00,15:00,+0h,1.67,阅读,14,完成本节内容
Ethan_130,班课,Sandra,L000538,2025年8月31日,周日,domingo,Sunday,15:00,21:00,+6h,1.67,听力,2,课堂参与积极
Chloe231,班课,Sandra（教务）,L000538,2025年8月31日,周日,domingo,Sunday,15:00,15:00,+0h,1.67,听力,5,课堂参与积极
Ethan_130,小组课,Sandra,L000539,2025/09/07,周日,domingo,Sunday,15:00,21:00,+6h,1.0,语法,5,完成本节内容
Chloe_231,班课,Sandra,L000539,2025-09-07,周日,domingo,Sunday,15:00,15:00,+0h,1.0,口语,3,完成本节内容
Ethan_130,班课,Sandra,L000540,2025-09-14,周日,domingo,Sunday,15:00,21:00,+6h,1.67,复习,1,需要加强口语练习
Chloe_231（教务）,小组课,Sandra,L000540,2025年9月14日,周日,domingo,Sunday,15:00,15:00,+0h,1.67,口语,8,需要加强口语练习
Ethan130,小组课,Sandra,L000541,09/21/2025,周日,domingo,Sunday,15:00,21:00,+6h,1.5,听力,4,语法掌握一般
Chloe_231,小组课,Sandra,L000541,2025年9月21日,周日,domingo,Sunday,15:00,15:00,+0h,1.5,阅读,5,语法掌握一般
Ethan130,班课,Sandra（教务）,L000542,2025-09-28,周日,domingo,Sunday,15:00,21:00,+6h,1.5,口语,4,完成本节内容
Chloe_231,小组课,Sandra（教务）,L000542,2025年9月28日,周日,domingo,Sunday,15:00,15:00,+0h,1.5,语法,14,完成本节内容
Ethan_130,小组课,Sandra,L000543,2025-10-05,周日,domingo,Sunday,15:00,21:00,+6h,1.0,阅读,5,需要加强口语练习
Chloe_231（教务）,班课,Sandra,L000543,2025/10/05,周日,domingo,Sunday,15:00,15:00,+0h,1.0,听力,2,需要加强口语练习
Ethan_130,小组课,Sandra,L000544,10/12/2025,周日,domingo,Sunday,15:00,21:00,+6h,1.0,复习,1,课堂参与积极
Chloe_231,班课,Sandra,L000544,2025/10/12,周日,domingo,Sunday,15:00,15:00,+0h,1.0,阅读,12,课堂参与积极
Ethan_130,班课,Sandra（教务）,L000545,2025-10-19,周日,domingo,Sunday,15:00,21:00,+6h,2.0,口语,14,课堂参与积极
Chloe231,班课,Sandra,L000545,2025/10/19,周日,domingo,Sunday,15:00,15:00,+0h,2.0,听力,9,课堂参与积极
Ethan130,班课,Sandra（教务）,L000546,2025-10-26,周日,domingo,Sunday,15:00,22:00,+7h,1.0,语法,4,需要加强口语练习
Chloe_231,班课,Sandra,L000546,2025-10-26,周日,domingo,Sunday,15:00,15:00,+0h,1.0,复习,2,需要加强口语练习
Ethan_130,小组课,Sandra（教务）,L000547,2025/11/02,周日,domingo,Sunday,15:00,22:00,+7h,1.0,语法,6,完成本节内容
Chloe_231（教务）,小组课,Sandra,L000547,2025-11-02,周日,domingo,Sunday,15:00,15:00,+0h,1.0,阅读,13,完成本节内容
Ethan_130,班课,Sandra,L000548,2025-11-09,周日,domingo,Sunday,15:00,22:00,+7h,1.67,口语,11,需要加强口语练习
Chloe_231,班课,Sandra,L000548,11/09/2025,周日,domingo,Sunday,15:00,15:00,+0h,1.67,复习,2,需要加强口语练习
Ethan130,班课,Sandra,L000549,11/16/2025,周日,domingo,Sunday,15:00,23:00,+8h,1.5,阅读,8,课堂参与积极
Chloe_231,班课,Sandra,L000549,2025-11-16,周日,domingo,Sunday,15:00,15:00,+0h,1.5,听力,4,课堂参与积极
Ethan_130,班课,Sandra,L000550,2025/11/23,周日,domingo,Sunday,15:00,22:00,+7h,1.0,阅读,12,需要加强口语练习
Chloe231,小组课,Sandra,L000550,2025-11-23,周日,domingo,Sunday,15:00,15:00,+0h,1.0,口语,13,需要加强口语练习
Ethan_130,小组课,Sandra,L000551,11/30/2025,周日,domingo,Sunday,15:00,23:00,+8h,1.0,口语,7,语法掌握一般
Chloe_231,班课,Sandra（教务）,L000551,2025年11月30日,周日,domingo,Sunday,15:00,15:00,+0h,1.0,口语,11,语法掌握一般
Ethan_130,班课,Sandra,L000552,2025年12月7日,周日,domingo,Sunday,15:00,22:00,+7h,1.0,口语,9,完成本节内容
Chloe_231,班课,Sandra,L000552,2025/12/07,周日,domingo,Sunday,15:00,15:00,+0h,1.0,阅读,7,完成本节内容
Ethan130,小组课,Sandra,L000553,2025年12月14日,周日,domingo,Sunday,15:00,21:00,+6h,1.0,听力,9,完成本节内容
Chloe231,班课,Sandra,L000553,12/14/2025,周日,domingo,Sunday,15:00,15:00,+0h,1.0,语法,3,完成本节内容
Ethan_130,班课,Sandra,L000554,12/21/2025,周日,domingo,Sunday,15:00,22:00,+7h,1.0,阅读,9,完成本节内容
Chloe_231,小组课,Sandra,L000554,2025-12-21,周日,domingo,Sunday,15:00,15:00,+0h,1.0,听力,14,完成本节内容
Ethan130,班课,Sandra,L000555,2025-12-28,周日,domingo,Sunday,15:00,22:00,+7h,1.0,语法,7,语法掌握一般
Chloe231,小组课,Sandra,L000555,2025/12/28,周日,domingo,Sunday,15:00,15:00,+0h,1.0,口语,6,语法掌握一般
Ethan130,班课,Sandra,L000556,2026/01/04,周日,domingo,Sunday,15:00,22:00,+7h,1.5,听力,13,课堂参与积极
Chloe_231,班课,Sandra,L000556,2026/01/04,周日,domingo,Sunday,15:00,15:00,+0h,1.5,语法,12,课堂参与积极
Ethan130,班课,Sandra,L000557,2026-01-11,周日,domingo,Sunday,15:00,22:00,+7h,1.67,听力,11,课堂参与积极
Chloe_231,小组课,Sandra,L000557,2026/01/11,周日,domingo,Sunday,15:00,15:00,+0h,1.67,语法,14,课堂参与积极
Ethan_130,班课,Sandra,L000558,2026-01-18,周日,domingo,Sunday,15:00,22:00,+7h,1.0,阅读,10,完成本节内容
Chloe_231,班课,Sandra,L000558,2026/01/18,周日,domingo,Sunday,15:00,15:00,+0h,1.0,语法,8,完成本节内容
Ethan_130,小组课,Sandra,L000559,2026-01-25,周日,domingo,Sunday,15:00,22:00,+7h,1.67,口语,3,需要加强口语练习
Chloe_231,班课,Sandra,L000559,2026-01-25,周日,domingo,Sunday,15:00,15:00,+0h,1.67,复习,6,需要加强口语练习
Ethan_130,班课,Sandra,L000560,02/01/2026,周日,domingo,Sunday,15:00,22:00,+7h,1.0,口语,2,课堂参与积极
Chloe231,班课,Sandra（教务）,L000560,2026-02-01,周日,domingo,Sunday,15:00,15:00,+0h,1.0,口语,2,课堂参与积极
Ethan_130,班课,Sandra,L000561,02/08/2026,周日,domingo,Sunday,15:00,22:00,+7h,1.0,阅读,6,完成本节内容
Chloe231,小组课,Sandra,L000561,2026-02-08,周日,domingo,Sunday,15:00,15:00,+0h,1.0,复习,4,完成本节内容
Ethan_130（教务）,班课,Sandra,L000562,2026-02-15,周日,domingo,Sunday,15:00,22:00,+7h,1.0,复习,9,课堂参与积极
Chloe231,班课,Sandra,L000562,02/15/2026,周日,domingo,Sunday,15:00,15:00,+0h,1.0,听力,2,课堂参与积极
Ethan_130,班课,Sandra,L000563,2026年2月22日,周日,domingo,Sunday,15:00,22:00,+7h,1.0,阅读,6,需要加强口语练习
Chloe_231,小组课,Sandra,L000563,02/22/2026,周日,domingo,Sunday,15:00,13:00,-2h,1.0,听力,2,需要加强口语练习
Ethan_130（教务）,小组课,Sandra,L000564,2026-03-01,周日,domingo,Sunday,15:00,21:00,+6h,1.0,听力,9,语法掌握一般
Chloe_231,班课,Sandra,L000564,2026-03-01,周日,domingo,Sunday,15:00,15:00,+0h,1.0,复习,6,语法掌握一般
Ethan130,班课,Sandra,L000565,2026年3月8日,周日,domingo,Sunday,15:00,22:00,+7h,1.0,复习,7,
Chloe_231,班课,Sandra,L000565,2026年3月8日,周日,domingo,Sunday,15:00,15:00,+0h,1.0,口语,6,
Ethan_130,小组课,Sandra,L000566,2026-03-15,周日,domingo,Sunday,15:00,22:00,+7h,1.0,复习,1,语法掌握一般
Chloe_231,小组课,Sandra,L000566,2026-03-15,周日,domingo,Sunday,15:00,15:00,+0h,1.0,阅读,1,语法掌握一般
Ethan_130,小组课,Sandra,L000567,2026/03/22,周日,domingo,Sunday,15:00,22:00,+7h,2.0,语法,8,语法掌握一般
Chloe_231,小组课,Sandra,L000567,2026-03-22,周日,domingo,Sunday,15:00,15:00,+0h,2.0,阅读,5,语法掌握一般
Ethan_130,小组课,Sandra,L000568,2026/03/29,周日,domingo,Sunday,15:00,21:00,+6h,1.0,语法,4,需要加强口语练习
Chloe_231,班课,Sandra,L000568,03/29/2026,周日,domingo,Sunday,15:00,15:00,+0h,1.0,语法,14,需要加强口语练习
Ethan_130（教务）,班课,Sandra,L000569,2026年4月5日,周日,domingo,Sunday,15:00,21:00,+6h,1.0,语法,8,需要加强口语练习
Chloe_231,小组课,Sandra,L000569,2026年4月5日,周日,domingo,Sunday,15:00,15:00,+0h,1.0,复习,10,需要加强口语练习
Ethan_130,小组课,Sandra（教务）,L000570,2026-04-12,周日,domingo,Sunday,15:00,21:00,+6h,1.67,口语,6,
Chloe231,小组课,Sandra,L000570,2026年4月12日,周日,domingo,Sunday,15:00,15:00,+0h,1.67,阅读,6,
Ethan_130,班课,Sandra,L000571,2026-04-19,周日,domingo,Sunday,15:00,21:00,+6h,1.0,口语,13,语法掌握一般
Chloe_231,小组课,Sandra,L000571,2026/04/19,周日,domingo,Sunday,15:00,15:00,+0h,1.0,语法,7,语法掌握一般
Ethan_130,小组课,Sandra,L000572,04/26/2026,周日,domingo,Sunday,15:00,21:00,+6h,1.67,阅读,13,语法掌握一般
Chloe_231（教务）,班课,Sandra,L000572,2026/04/26,周日,domingo,Sunday,15:00,15:00,+0h,1.67,阅读,12,语法掌握一般
Ethan_130（教务）,班课,Sandra,L000573,2026-05-03,周日,domingo,Sunday,15:00,21:00,+6h,1.0,听力,4,完成本节内容
Chloe231,小组课,Sandra,L000573,2026年5月3日,周日,domingo,Sunday,15:00,15:00,+0h,1.0,语法,4,完成本节内容
Ethan_130,班课,Sandra,L000574,2026-05-10,周日,domingo,Sunday,15:00,21:00,+6h,1.0,复习,13,语法掌握一般
Chloe_231,小组课,Sandra,L000574,2026/05/10,周日,domingo,Sunday,15:00,15:00,+0h,1.0,语法,10,语法掌握一般
Ethan130,班课,Sandra,L000575,2026-05-17,周日,domingo,Sunday,15:00,21:00,+6h,1.67,复习,10,课堂参与积极
Chloe_231,班课,Sandra,L000575,2026-05-17,周日,domingo,Sunday,15:00,15:00,+0h,1.67,口语,4,课堂参与积极
Ethan_130,班课,Sandra,L000576,2026/05/24,周日,domingo,Sunday,15:00,21:00,+6h,1.0,阅读,12,完成本节内容
Chloe_231,小组课,Sandra,L000576,2026-05-24,周日,domingo,Sunday,15:00,14:00,-1h,1.0,语法,7,完成本节内容
Ethan_130,小组课,Sandra,L000577,2026-05-31,周日,domingo,Sunday,15:00,21:00,+6h,1.0,语法,11,语法掌握一般
Chloe_231,班课,Sandra,L000577,2026-05-31,周日,domingo,Sunday,15:00,15:00,+0h,1.0,复习,8,语法掌握一般
Ethan_130,小组课,Sandra,L000578,2026-06-07,周日,domingo,Sunday,15:00,22:00,+7h,1.0,语法,14,完成本节内容
Chloe231,小组课,Sandra,L000578,06/07/2026,周日,domingo,Sunday,15:00,15:00,+0h,1.0,口语,9,完成本节内容
Ethan_130（教务）,班课,Sandra,L000579,06/14/2026,周日,domingo,Sunday,15:00,21:00,+6h,1.67,语法,5,语法掌握一般
Chloe_231,小组课,Sandra（教务）,L000579,2026-06-14,周日,domingo,Sunday,15:00,14:00,-1h,1.67,听力,1,语法掌握一般
Ethan_130,班课,Sandra,L000580,2026-06-21,周日,domingo,Sunday,15:00,23:00,+8h,1.67,口语,6,需要加强口语练习
Chloe_231（教务）,小组课,Sandra,L000580,2026年6月21日,周日,domingo,Sunday,15:00,15:00,+0h,1.67,听力,3,需要加强口语练习
Ethan_130,班课,Sandra,L000581,2026/06/28,周日,domingo,Sunday,15:00,21:00,+6h,1.0,语法,5,课堂参与积极
Chloe_231,班课,Sandra,L000581,2026/06/28,周日,domingo,Sunday,15:00,15:00,+0h,1.0,复习,14,课堂参与积极
Ethan_130,小组课,Sandra,L000582,2026-07-05,周日,domingo,Sunday,15:00,21:00,+6h,1.0,语法,9,需要加强口语练习
Chloe_231,小组课,Sandra,L000582,2026-07-05,周日,domingo,Sunday,15:00,15:00,+0h,1.0,语法,10,需要加强口语练习
Ethan_130,小组课,Sandra,L000583,07/12/2026,周日,domingo,Sunday,15:00,21:00,+6h,2.0,听力,9,语法掌握一般
Chloe_231,小组课,Sandra,L000583,07/12/2026,周日,domingo,Sunday,15:00,15:00,+0h,2.0,阅读,7,语法掌握一般
Ethan130,小组课,Sandra,L000584,2026-07-19,周日,domingo,Sunday,15:00,18:00,+3h,1.0,听力,6,完成本节内容
Chloe_231,小组课,Sandra（教务）,L000584,2026-07-19,周日,domingo,Sunday,15:00,15:00,+0h,1.0,复习,3,完成本节内容
Ethan_130,小组课,Sandra,L000585,2026-07-26,周日,domingo,Sunday,15:00,21:00,+6h,1.5,口语,7,课堂参与积极
Chloe_231,小组课,Sandra,L000585,2026/07/26,周日,domingo,Sunday,15:00,15:00,+0h,1.5,语法,5,课堂参与积极
Ethan_130,小组课,Sandra,L000586,2026-08-02,周日,domingo,Sunday,15:00,21:00,+6h,1.0,复习,8,完成本节内容
Chloe_231,小组课,Sandra,L000586,2026-08-02,周日,domingo,Sunday,15:00,15:00,+0h,1.0,语法,1,完成本节内容
Ethan_130（教务）,小组课,Sandra,L000587,2026-08-09,周日,domingo,Sunday,15:00,21:00,+6h,1.5,语法,9,语法掌握一般
Chloe231,班课,Sandra,L000587,2026-08-09,周日,domingo,Sunday,15:00,15:00,+0h,1.5,阅读,13,语法掌握一般
Ethan_130（教务）,班课,Sandra（教务）,L000588,2026-08-16,周日,domingo,Sunday,15:00,21:00,+6h,1.0,语法,8,完成本节内容
Chloe_231,班课,Sandra,L000588,2026-08-16,周日,domingo,Sunday,15:00,15:00,+0h,1.0,阅读,6,完成本节内容
Ethan_130,小组课,Sandra,L000589,2026-08-23,周日,domingo,Sunday,15:00,21:00,+6h,2.0,复习,8,需要加强口语练习
Chloe_231,小组课,Sandra,L000589,2026年8月23日,周日,domingo,Sunday,15:00,15:00,+0h,2.0,语法,6,需要加强口语练习
Ethan130,小组课,Sandra,L000590,2026年8月30日,周日,domingo,Sunday,15:00,21:00,+6h,1.0,听力,9,课堂参与积极
Chloe231,小组课,Sandra,L000590,2026-08-30,周日,domingo,Sunday,15:00,15:00,+0h,1.0,口语,3,课堂参与积极
Noah_278,私教,Carmen,L000591,2026年8月1日,周六,sábado,Saturday,18:00,00:00,+6h,1.0,复习,9,完成本节内容
Noah_278（教务）,私教,Carmen,L000592,08/08/2026,周六,sábado,Saturday,18:00,00:00,+6h,1.5,语法,10,完成本节内容
Noah_278,1V1,Carmen,L000593,2026-08-15,周六,sábado,Saturday,18:00,00:00,+6h,1.5,语法,8,需要加强口语练习
Noah_278,私教,Carmen,L000594,2026/08/22,周六,sábado,Saturday,18:00,00:00,+6h,1.0,口语,7,完成本节内容
Noah_278,私教,Carmen,L000595,2026/08/29,周六,sábado,Saturday,18:00,00:00,+6h,1.0,阅读,13,语法掌握一般
Lydia_514,私教,Natalia,L000596,2026-01-03,周六,sábado,Saturday,18:00,18:00,+0h,1.5,语法,11,课堂参与积极
Lydia_514,私教,Natalia,L000597,2026-01-10,周六,sábado,Saturday,18:00,18:00,+0h,1.0,口语,12,语法掌握一般
Lydia_514,1V1,Natalia,L000598,2026/01/17,周六,sábado,Saturday,18:00,18:00,+0h,1.0,口语,4,语法掌握一般
Lydia_514（教务）,一对一,Natalia,L000599,2026-01-24,周六,sábado,Saturday,18:00,18:00,+0h,1.67,口语,4,
Lydia_514（教务）,1V1,Natalia,L000600,01/31/2026,周六,sábado,Saturday,18:00,18:00,+0h,1.5,阅读,7,语法掌握一般
Lydia_514（教务）,私教,Natalia（教务）,L000601,2026-02-07,周六,sábado,Saturday,18:00,18:00,+0h,1.67,阅读,1,完成本节内容
Lydia_514,私教,Natalia,L000602,2026年2月14日,周六,sábado,Saturday,18:00,18:00,+0h,1.0,语法,13,完成本节内容
Lydia_514,一对一,Natalia,L000603,2026/02/21,周六,sábado,Saturday,18:00,18:00,+0h,1.0,语法,11,完成本节内容
Lydia_514,私教,Natalia,L000604,02/28/2026,周六,sábado,Saturday,18:00,18:00,+0h,1.5,口语,6,
Lydia_514,1V1,Natalia,L000605,2026-03-07,周六,sábado,Saturday,18:00,18:00,+0h,1.0,阅读,9,完成本节内容
Lydia_514,1V1,Natalia,L000606,2026/03/14,周六,sábado,Saturday,18:00,18:00,+0h,1.67,口语,8,完成本节内容
Lydia_514,私教,Natalia,L000607,2026/03/21,周六,sábado,Saturday,18:00,18:00,+0h,1.0,阅读,6,语法掌握一般
Lydia514,私教,Natalia,L000608,2026-03-28,周六,sábado,Saturday,18:00,18:00,+0h,1.0,阅读,12,语法掌握一般
Lydia_514,1V1,Natalia,L000609,2026/04/04,周六,sábado,Saturday,18:00,18:00,+0h,1.5,复习,6,语法掌握一般
Lydia_514,一对一,Natalia,L000610,2026年4月11日,周六,sábado,Saturday,18:00,18:00,+0h,1.5,阅读,12,课堂参与积极
Lydia_514（教务）,1V1,Natalia,L000611,2026-04-18,周六,sábado,Saturday,18:00,18:00,+0h,1.67,听力,10,完成本节内容
Lydia_514,私教,Natalia,L000612,2026/04/25,周六,sábado,Saturday,18:00,18:00,+0h,2.0,口语,11,完成本节内容
Lydia_514（教务）,1V1,Natalia,L000613,2026年5月2日,周六,sábado,Saturday,18:00,18:00,+0h,1.5,口语,4,课堂参与积极
Lydia_514,1V1,Natalia,L000614,2026-05-09,周六,sábado,Saturday,18:00,18:00,+0h,1.0,口语,12,课堂参与积极
Lydia_514,一对一,Natalia,L000615,2026-05-16,周六,sábado,Saturday,18:00,18:00,+0h,1.67,阅读,12,完成本节内容
Lydia514,一对一,Natalia,L000616,2026/05/23,周六,sábado,Saturday,18:00,18:00,+0h,1.5,听力,14,完成本节内容
Lydia_514,一对一,Natalia,L000617,2026-05-30,周六,sábado,Saturday,18:00,18:00,+0h,1.67,语法,2,需要加强口语练习
Lydia_514,1V1,Natalia,L000618,2026-06-06,周六,sábado,Saturday,18:00,18:00,+0h,1.67,复习,2,
Lydia_514（教务）,1V1,Natalia（教务）,L000619,2026-06-13,周六,sábado,Saturday,18:00,18:00,+0h,1.67,阅读,2,需要加强口语练习
Lydia_514,一对一,Natalia,L000620,06/20/2026,周六,sábado,Saturday,18:00,18:00,+0h,1.5,口语,13,完成本节内容
Lydia_514,1V1,Natalia,L000621,2026年6月27日,周六,sábado,Saturday,18:00,18:00,+0h,1.67,语法,6,完成本节内容
Lydia_514,1V1,Natalia,L000622,2026/07/04,周六,sábado,Saturday,18:00,18:00,+0h,1.0,复习,5,语法掌握一般
Lydia514,1V1,Natalia,L000623,2026-07-11,周六,sábado,Saturday,18:00,19:00,+1h,1.67,语法,13,课堂参与积极
Lydia514,1V1,Natalia,L000624,2026-07-18,周六,sábado,Saturday,18:00,18:00,+0h,1.67,口语,14,语法掌握一般
Lydia514,私教,Natalia,L000625,2026/07/25,周六,sábado,Saturday,18:00,18:00,+0h,1.5,听力,11,完成本节内容
Lydia_514,一对一,Natalia,L000626,2026-08-01,周六,sábado,Saturday,18:00,18:00,+0h,1.0,复习,4,课堂参与积极
Lydia_514,一对一,Natalia,L000627,2026/08/08,周六,sábado,Saturday,18:00,18:00,+0h,1.0,口语,14,完成本节内容
Lydia_514（教务）,1V1,Natalia,L000628,08/15/2026,周六,sábado,Saturday,18:00,18:00,+0h,1.0,语法,13,语法掌握一般
Lydia_514,一对一,Natalia,L000629,2026年8月22日,周六,sábado,Saturday,18:00,18:00,+0h,2.0,语法,6,语法掌握一般
Lydia514,1V1,Natalia（教务）,L000630,2026-08-29,周六,sábado,Saturday,18:00,18:00,+0h,1.0,口语,2,完成本节内容
Sarah_398,班课,Pilar,L000631,04/03/2026,周五,viernes,Friday,18:00,17:00,-1h,1.67,复习,4,语法掌握一般
Luis_053,班课,Pilar,L000631,2026-04-03,周五,viernes,Friday,18:00,00:00,+6h,1.67,语法,14,语法掌握一般
Snow_269,班课,Pilar,L000631,04/03/2026,周五,viernes,Friday,18:00,00:00,+6h,1.67,阅读,14,语法掌握一般
Henry340,班课,Pilar,L000631,2026-04-03,周五,viernes,Friday,18:00,00:00,+6h,1.67,听力,6,语法掌握一般
Sarah_398（教务）,班课,Pilar,L000632,2026-04-10,周五,viernes,Friday,18:00,18:00,+0h,1.0,语法,11,完成本节内容
Luis053,小组课,Pilar,L000632,2026年4月10日,周五,viernes,Friday,18:00,00:00,+6h,1.0,语法,7,完成本节内容
Snow_269,小组课,Pilar,L000632,2026/04/10,周五,viernes,Friday,18:00,00:00,+6h,1.0,复习,7,完成本节内容
Henry340,小组课,Pilar（教务）,L000632,2026-04-10,周五,viernes,Friday,18:00,00:00,+6h,1.0,复习,6,完成本节内容
Sarah_398,班课,Pilar,L000633,2026年4月17日,周五,viernes,Friday,18:00,17:00,-1h,1.5,语法,6,完成本节内容
Luis_053,小组课,Pilar,L000633,2026/04/17,周五,viernes,Friday,18:00,00:00,+6h,1.5,复习,10,完成本节内容
Snow_269,小组课,Pilar（教务）,L000633,2026-04-17,周五,viernes,Friday,18:00,00:00,+6h,1.5,语法,2,完成本节内容
Henry340,班课,Pilar,L000633,2026/04/17,周五,viernes,Friday,18:00,00:00,+6h,1.5,阅读,1,完成本节内容
Sarah398,小组课,Pilar,L000634,2026-04-24,周五,viernes,Friday,18:00,17:00,-1h,1.5,口语,13,需要加强口语练习
Luis_053（教务）,小组课,Pilar,L000634,2026/04/24,周五,viernes,Friday,18:00,00:00,+6h,1.5,复习,14,需要加强口语练习
Snow_269（教务）,小组课,Pilar,L000634,2026-04-24,周五,viernes,Friday,18:00,00:00,+6h,1.5,口语,11,需要加强口语练习
Henry340,小组课,Pilar,L000634,2026-04-24,周五,viernes,Friday,18:00,00:00,+6h,1.5,语法,3,需要加强口语练习
Sarah_398（教务）,班课,Pilar,L000635,2026/05/01,周五,viernes,Friday,18:00,16:00,-2h,1.0,口语,10,
Luis_053（教务）,小组课,Pilar,L000635,2026/05/01,周五,viernes,Friday,18:00,00:00,+6h,1.0,阅读,14,
Snow_269,小组课,Pilar,L000635,05/01/2026,周五,viernes,Friday,18:00,23:00,+5h,1.0,复习,6,
Henry_340,班课,Pilar,L000635,2026-05-01,周五,viernes,Friday,18:00,01:00,+7h,1.0,复习,2,
Sarah_398,小组课,Pilar,L000636,2026/05/08,周五,viernes,Friday,18:00,17:00,-1h,1.5,复习,2,需要加强口语练习
Luis_053,小组课,Pilar,L000636,05/08/2026,周五,viernes,Friday,18:00,00:00,+6h,1.5,口语,5,需要加强口语练习
Snow_269,小组课,Pilar,L000636,2026/05/08,周五,viernes,Friday,18:00,00:00,+6h,1.5,口语,14,需要加强口语练习
Henry_340,班课,Pilar,L000636,2026-05-08,周五,viernes,Friday,18:00,00:00,+6h,1.5,语法,5,需要加强口语练习
Sarah398,班课,Pilar,L000637,2026-05-15,周五,viernes,Friday,18:00,17:00,-1h,1.67,语法,7,需要加强口语练习
Luis_053,小组课,Pilar,L000637,05/15/2026,周五,viernes,Friday,18:00,00:00,+6h,1.67,语法,4,需要加强口语练习
